H3K4me1,H3K4me2,H3K4me3,H3K9ac,H3K27ac,H3K36me3,H3K79me2,H4K20me1,H3K9me3,H3K27me3,H2AFZ,CTCF,POLR2AphosphoS2,POLR2AphosphoS5,EZH2,STAT1,ZNF687,RUNX3,CEBPZ,ZNF217,TCF12,ZNF592,USF1,HCFC1,MXI1,HSF1,ZEB1,MYB,EP300,KLF5,CEBPB,TAF1,RAD21,ZNF384,CUX1,ELF1,RB1,ZBTB33,TBP,NFYB,LARP7,WRNIP1,JUNB,EBF1,BHLHE40,STAT3,SIN3A,MEF2C,NKRF,PBX3,MTA3,ESRRA,NR2F1,ZSCAN29,NR2C1,NFXL1,IKZF1,IRF3,TBL1XR1,PAX5,HDAC2,KDM1A,YY1,CHD4,RXRA,DPF2,SMAD1,MAZ,NR2C2,SIX5,CHD1,ZFP36,GATAD2B,BCL3,SRF,RBBP5,BCLAF1,BRCA1,ZNF24,SMARCA5,ZNF207,NFATC1,REST,UBTF,RELB,ZNF622,SMC3,NFIC,CBX5,FOXK2,CBFB,CBX3,HDAC6,MEF2B,PAX8,MTA2,ATF7,TBX21,E2F8,ETS1,IRF5,ELK1,NBN,IRF4,MAX,RFX5,CHD2,BATF,STAT5A,JUND,BCL11A,ARID3A,ZNF143,BACH1,NRF1,SMAD5,TARDBP,SPI1,RCOR1,TRIM22,NFATC3,RAD51,GABPA,BMI1,PKNOX1,YBX1,ASH2L,EED,SKIL,E2F4,ZBTB40,SUZ12,ATF2,MAFK,NFYA,ETV6,EGR1,USF2,E4F1,MLLT1,IKZF2,TCF7,CREM,ZBED1,POLR2A,ARNT,HDGF,MEF2A,ZZZ3,DNase,RepG1,RepG2,RepS1,RepS2,RepS3,RepS4,RNAseq_total
0.0,0.0,0.0,0.0,0.0,0.09029324,0.0,0.1026474,-0.05791739,0.06701917,0.0,0.08514758,0.04862895,0.05192646,0.03577515,0.04473932,0.03630138,0.02212634,-0.03148843,0.0261343,0.0,0.03259294,0.06150988,0.0,0.0190856,-0.0330491,0.03497736,0.0,-0.02798818,0.03393627,-0.01914424,0.01983152,0.1026703,0.0,0.0,0.01925382,0.0,-0.01752143,0.0,0.0,0.10395056,0.02869619,0.0,0.0,0.02577223,0.0,0.02140855,0.02223343,0.0,0.04214498,0.06634074,0.02748311,0.04881335,0.0,0.02585403,-0.09985593,0.03585824,0.05237868,0.0,0.04671535,0.0,-0.0376923,0.02964915,0.0,0.08552086,0.04714878,0.02565592,0.02357629,0.11136352,0.01847679,0.0,0.0,0.05451197,0.06008019,0.03087395,-0.04158799,0.0498305,0.03517381,0.01808724,0.02108309,0.04149504,0.05991195,0.04966308,-0.01966736,0.0193834,0.09172252,0.08525391,0.0,0.10538728,0.16759842,0.03795901,-0.15570472,0.02130754,0.02673465,0.03576395,0.0350424,0.02242798,0.0,0.03702042,0.05573159,0.05672342,0.0,0.04819374,0.02895276,0.03713717,0.0,0.0,0.0,0.09536056,0.022726,0.0,0.07098599,0.0218474,0.08202114,0.0,0.08401579,0.05415521,0.02457568,0.0279745,0.05226842,0.05576438,0.01955746,0.05652133,0.04840931,0.0,0.04686471,0.0,0.02754162,0.02152918,0.0,0.0,0.0,0.0,0.0,-0.01930332,0.09757719,0.10739693,0.0,0.06368356,0.0,0.04742274,0.09537689,0.04824803,0.05338879,0.05343089,0.04665803,0.08373522,0.0193244,-0.07060006,0.03595388,0.25411596,-0.1493936,0.25053591,-0.1336246,-0.28174016,-0.25248438,0.03018021
0.05813962,0.03551256,0.0,0.0,-0.0222212,0.02689328,-0.02276337,0.10788828,0.0,0.04191816,0.02398791,0.06823177,0.03137971,0.02761804,0.0,0.04783131,0.03022485,0.07886444,-0.06214742,0.05177448,0.02877836,0.0,0.12042232,0.03478009,0.03073069,-0.08143115,0.06602531,-0.06104307,0.0,0.03801891,0.02074857,0.0,0.08274412,0.0,-0.02389572,0.02023315,0.01793386,0.02182304,-0.02384591,0.03371585,0.15415158,0.06354028,0.0,0.03272959,0.06197118,-0.04496091,0.03266034,0.05702139,0.05566524,0.04909348,0.10436227,0.02993891,0.08270791,0.03726284,0.0,0.0,0.10125234,0.04725223,0.02549192,0.08522749,0.0,-0.07590417,0.05525357,-0.01871473,0.05955053,0.10666596,0.0,0.05431534,0.14403584,0.05023357,0.0,0.02794026,0.11664301,0.05082396,0.07772349,-0.10841862,0.05037003,0.0682335,0.06374931,0.09396365,0.0438976,0.0595365,0.02441038,-0.06039894,0.0,0.09328301,0.09941597,0.02892704,0.11541464,0.22405983,0.06508498,-0.17295897,0.0495323,0.06735706,-0.01988745,0.0640048,0.0,0.0,0.0,0.06569256,0.06693611,0.0,0.04905344,0.04632049,0.04997983,0.06657599,0.01955772,0.0,0.10438893,0.0,0.05144752,0.08848007,0.0383289,0.12106054,0.04419786,0.0859394,0.02941745,0.05173143,0.05085753,0.02439785,0.04535114,0.0,0.05076627,0.04025247,0.0,0.0,-0.05307003,0.09562992,0.0,0.0,0.04072109,0.0,0.0,0.02523606,-0.02977983,0.09785282,0.15576401,0.01996229,0.06650278,0.02058429,0.08834982,0.09400638,0.04812252,0.04371679,0.06579174,0.06044111,0.09255839,0.04161528,-0.12418553,0.03653632,0.22087034,-0.07839647,0.13293646,-0.17954645,-0.22058912,-0.1789704,0.0
0.34818366,0.28296965,0.17124184,0.15103071,0.33004442,0.09589634,0.19544469,0.02374772,0.0396202,-0.1423573,0.14454979,0.03216814,0.17334433,0.19648163,0.1357602,0.37201781,0.41095874,0.26116345,0.15760946,0.40481049,0.40162394,0.34048009,0.08919914,0.05768189,0.12410412,0.24391727,0.12938605,0.16561823,0.18231228,0.28324937,0.17614912,0.10575293,0.10569416,0.14817123,0.23082353,0.22363263,0.48731788,0.51021798,0.15731644,0.02703189,0.3432939,0.31520701,0.26013254,0.08584501,0.08699938,0.32581716,0.09707111,0.23584395,0.42011508,0.12951579,0.30109322,0.22476618,0.2657176,0.4738128,0.10891616,0.36410517,0.32485464,0.34577056,0.28834062,0.20696505,0.40809976,0.33785639,0.13590847,0.40620166,0.26415387,0.34158593,0.4104785,0.17591539,0.02397998,0.0379648,0.12478147,0.16106462,0.34311854,0.14773835,0.15678972,0.31677383,0.3414734,0.06533407,0.31428775,0.47245386,0.356829,0.2257418,0.06036748,0.21528064,0.35346275,0.31235819,0.12180598,0.32411027,0.38352529,0.12399065,0.35243736,0.16196893,0.29758669,0.30524575,0.36539059,0.33500562,0.19635512,0.3025353,0.37528454,0.23314026,0.15981354,0.13803399,0.34920688,0.26823516,0.15167792,0.0634819,0.12136878,0.18485043,0.25874082,0.07214503,0.23070465,0.4282263,0.05720453,0.31254522,0.03779599,0.27717726,0.36837656,0.138738,0.2566913,0.36874215,0.39566687,0.23706527,0.18515978,0.3525861,0.07360954,0.35534929,0.35506077,0.35236504,0.40324352,0.04755284,0.1479295,0.06160266,0.21295504,0.05981637,0.0,0.37570289,0.15305688,0.07960955,0.08702378,0.38357874,0.43200585,0.30739398,0.24865503,0.35045274,0.14723077,0.36597359,0.39302063,0.25659565,-0.03832534,0.24455567,0.30602536,0.02869679,-0.05083398,-0.18178774,-0.20539821,-0.16788586,0.07253021
-0.08440209,-0.0721255,-0.06076437,-0.04442037,-0.05706133,-0.10716436,-0.04973818,0.11460057,-0.05646877,0.24518544,-0.05363324,0.0,-0.09403245,-0.09476035,0.04186764,-0.16817385,-0.2128543,-0.09025778,-0.13535168,-0.23198173,-0.21758713,-0.22995072,0.04238073,-0.04869045,-0.0691539,-0.17302418,-0.02295006,-0.15380752,-0.05584631,-0.11899561,-0.08429906,-0.05820537,0.0,-0.04989113,-0.10339778,-0.12953226,-0.09931068,-0.15508298,-0.05985049,0.0,-0.17619969,0.0,-0.05993513,-0.05129014,-0.08210279,-0.10726066,-0.06076857,-0.06942408,-0.12822463,-0.02628079,-0.11666439,-0.08267011,-0.15047276,-0.17735869,-0.12537912,0.02212865,-0.15073253,-0.16168075,-0.08925433,-0.04214146,-0.17087992,-0.1526881,-0.05391991,-0.1730676,-0.0777204,-0.16704218,-0.2111651,-0.05525071,0.112687,-0.04110923,-0.0294596,-0.03444231,-0.17501167,-0.03230064,-0.04350141,-0.16243553,-0.18521684,0.03025781,-0.05836889,-0.13545173,-0.19599908,-0.11834329,0.02990182,-0.13189495,-0.12256914,-0.21524858,0.0,-0.10373233,-0.12730258,0.02393817,-0.10539693,-0.18281692,-0.10718765,-0.16662543,-0.26154458,-0.17116942,-0.08172922,-0.14216574,-0.22438789,-0.07929052,-0.09985129,-0.04551334,-0.1623552,-0.05594413,-0.0504367,-0.01865241,-0.06574731,-0.04631365,-0.09824002,-0.02543518,-0.0590956,-0.19770188,-0.05498251,-0.20801715,-0.02886354,-0.14788494,-0.19852813,-0.04046594,-0.08670255,-0.18095773,-0.23674772,-0.17394733,-0.08604187,-0.21523658,-0.02901969,-0.23203652,-0.15575111,-0.06160117,-0.1930835,-0.03810345,-0.09082268,-0.01946366,-0.10925017,-0.02770055,-0.01836739,-0.07832492,0.05462177,-0.02051313,-0.04737902,-0.09153633,-0.16934333,-0.08910553,-0.09880064,-0.16220475,-0.08982983,-0.21174671,-0.20117518,-0.07305003,0.0,-0.07091154,-0.04245136,-0.16858712,0.15308711,0.14561201,-0.07366227,-0.17842384,-0.05453589
0.1056198,0.05648469,0.05067189,0.05441991,0.07995106,0.12377381,0.06376547,0.10334673,0.0,0.0,0.04880792,0.06837169,0.05358823,0.06805847,0.02259185,0.16234595,0.12483656,0.11953957,0.0,0.1566627,0.1604493,0.08892008,0.08199612,0.03989092,0.02549401,0.03235545,0.05749033,0.06379205,0.03658949,0.0955954,0.06460453,0.03770197,0.12703832,0.03087468,0.04015541,0.03489981,0.16787394,0.15196421,0.07623171,0.03262935,0.20140302,0.13273499,0.06704492,0.02820516,0.0363963,0.08923525,0.06154702,0.09905105,0.16205889,0.05932563,0.16284859,0.09761947,0.1330503,0.18620621,0.05797522,0.08426073,0.15011597,0.14963422,0.08079167,0.06940032,0.10710508,0.04379603,0.06693662,0.08161348,0.14712386,0.15064893,0.10901181,0.0446688,0.09198983,0.04586478,0.02234474,0.0224341,0.14900508,0.06796989,0.06586382,0.03878745,0.15084415,0.06866006,0.11974454,0.1975921,0.14371824,0.16340108,0.0,0.06255674,0.06744237,0.1642094,0.14469237,0.1018382,0.21360278,0.13040067,0.16017233,-0.0542727,0.10945836,0.11765132,0.12204178,0.1015133,0.04885394,0.09324726,0.09779732,0.0953124,0.12009508,0.02288387,0.11987613,0.10375919,0.06829399,0.0,0.07661268,0.0668293,0.16184327,0.03242373,0.07284431,0.17564811,0.06665186,0.14546799,0.0,0.18293357,0.12586102,0.02095164,0.08173487,0.14126507,0.14672714,0.07059315,0.08051347,0.17762677,0.02532363,0.12692353,0.08556794,0.12866963,0.12805081,0.07566354,0.04834647,0.0,0.06155774,0.05730197,0.03031302,0.15581845,0.1251354,0.03092903,0.06247261,0.02593425,0.14386431,0.15679639,0.14813555,0.18223368,0.09311148,0.16880397,0.17149847,0.10744115,-0.04232553,0.08301905,0.10303177,-0.10323191,0.14520063,0.0341202,-0.18129366,-0.2049498,0.12159699
-0.05313871,-0.04559376,-0.02488986,-0.0385855,-0.05636108,-0.07046449,-0.06074533,-0.02728229,0.0,0.09290179,0.0,0.01981456,-0.05618407,-0.06161602,0.06778345,-0.02252965,-0.04679718,-0.03201308,0.04218964,-0.0454319,-0.03314821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03319267,0.02365813,-0.03343144,0.0426005,-0.03801765,0.0,-0.02857821,-0.06787241,-0.06674006,-0.03212953,0.0,-0.0576064,-0.04429369,0.0,0.0,0.0,0.0,0.0,0.0,-0.07309786,-0.02783576,-0.07024823,-0.03806674,-0.04502976,-0.05853855,0.0,-0.08094769,-0.05576485,-0.0178793,-0.02839125,0.0,0.0,0.04707324,-0.03194876,0.01916555,0.0,-0.04301454,-0.04631554,-0.03368684,0.04260163,0.0,-0.02384884,-0.03328175,-0.05461824,-0.03239563,0.0,0.06161043,-0.04157502,-0.02770793,-0.02794367,-0.0877982,-0.04663184,-0.05808204,0.0,0.0,-0.04569649,0.0,0.02678779,-0.03606927,-0.02751483,-0.08768814,-0.03238565,0.0,0.02272301,-0.03798881,-0.03293965,-0.03496576,-0.02930992,-0.02746829,-0.03883934,0.0,-0.02440357,0.0,-0.06135529,0.0,-0.01677964,-0.01495968,-0.03207315,0.0,-0.07584048,-0.02058216,0.0,-0.0354008,0.0,-0.05452405,-0.02070907,-0.04117747,-0.04693112,0.01893325,-0.03981492,-0.02482078,-0.04798633,0.0,0.0,0.0,-0.02798538,-0.02814708,0.03340938,-0.03879757,-0.03391613,-0.03152596,-0.02589989,0.04759532,0.0,-0.0174663,0.0,-0.0227007,-0.04021964,0.0,-0.02911865,0.0,-0.05010328,-0.03547302,-0.02117664,-0.0315546,-0.06229271,-0.03536136,-0.09419867,-0.0188374,0.0578671,-0.04253663,-0.15216536,-0.24439786,0.02798324,0.30460731,0.18663744,-0.15546802,-0.02060712
0.12343567,0.10901543,0.08610624,0.06218418,0.05522841,0.13627966,0.06438397,0.13127413,0.03093774,0.02335725,0.07600484,0.09122265,0.08305286,0.09070388,0.07737225,0.12379819,0.08685209,0.08423252,0.03839194,0.07082646,0.07833512,0.04593352,0.08089236,0.04104402,0.06794689,0.04662222,0.0887824,0.05599655,0.02713477,0.09935107,0.04496485,0.06177589,0.08533142,0.02603753,0.06288652,0.06604658,0.1120408,0.08652165,0.04621872,0.05281049,0.12941022,0.1447626,0.04829099,0.02710174,0.06117928,0.09328143,0.09439359,0.08747422,0.11742298,0.09571549,0.09207386,0.09911643,0.08871347,0.10378913,0.02648346,0.06282578,0.0904366,0.12188908,0.11767353,0.10280576,0.10979574,0.05076432,0.08458419,0.06228745,0.11846355,0.10172713,0.06520793,0.08708233,0.09454826,0.01857268,0.05314486,0.03400202,0.10784674,0.04701442,0.08103535,0.04741121,0.08237587,0.06084105,0.02056673,0.11964223,0.12187933,0.08076924,0.0,0.06824971,0.05681646,0.09385557,0.09533417,0.06462049,0.15018091,0.12276684,0.12176513,-0.05858604,0.11201699,0.08561081,0.05119548,0.06083318,0.04141226,0.04040852,0.06043804,0.10804838,0.05545287,0.083562,0.07895586,0.1044656,0.10746514,0.03975876,0.05546528,0.05439198,0.10275072,0.04364015,0.07978791,0.10443292,0.0,0.11363248,0.07119811,0.13141227,0.06934287,0.0456043,0.10351671,0.06856761,0.08283675,0.028504,0.11260612,0.08209685,0.0458766,0.05516048,0.09571295,0.09538684,0.07109989,0.0642054,0.04997552,0.03888483,0.04996973,0.02271284,0.0373809,0.11959968,0.18707481,0.03794205,0.05361645,0.02822467,0.09163156,0.12113212,0.10519059,0.10124272,0.09412223,0.07295135,0.10579566,0.06701801,-0.04241274,0.09625091,0.08585806,-0.18496405,0.19284456,0.07658525,-0.13521725,-0.23167456,0.04026321
-0.02166955,-0.01774985,-0.02282077,-0.04218123,-0.0421668,-0.09530873,-0.07610005,-0.1833546,0.03441558,-0.13892184,0.0,0.08700369,0.0,-0.03261958,0.11709762,0.11782024,0.08449797,0.0,0.24836171,0.10401383,0.08888084,0.18012521,-0.10784067,0.0,0.0,0.21612349,-0.02778509,0.19001208,0.06709337,0.10242042,0.11549054,-0.01912115,0.082089,0.02459632,0.09526031,0.07621991,-0.02593613,0.0,0.02619948,0.0,0.0,-0.05253319,0.01988184,0.01946612,0.0,0.13249929,0.0,0.06365794,-0.0297738,0.0,-0.06480297,0.02357834,0.02358081,0.01759414,0.04870485,-0.13095486,0.0,0.11650301,0.04978486,0.0,0.14232887,0.22585557,-0.02132113,0.18686781,0.02464971,0.03779018,0.08270535,0.0,-0.09998037,0.0,0.0,0.1450772,0.03130106,-0.03798278,-0.02884197,0.22912785,0.08201037,-0.04518391,0.11907783,-0.02183672,0.09213394,-0.05431698,-0.02789083,0.17750934,0.06029666,0.1419754,0.06309136,0.0,0.0,-0.20183225,-0.04705584,0.24429381,0.08899924,0.07283753,0.10660316,0.06613711,0.06814485,0.05575623,0.08303827,0.03559789,0.08397823,0.02630623,0.0,0.02819914,-0.02557441,-0.01505134,-0.01678891,0.05519703,-0.07310601,0.02582196,0.04299546,0.10647378,0.0,0.05856494,-0.01671066,-0.08067038,0.06986752,0.0,0.0423431,0.11131199,0.07502849,0.05755857,-0.02080687,0.06737901,0.0,0.1345265,0.15271722,-0.06882787,0.10784782,0.0,0.03238698,0.12174089,0.11074463,0.0,0.08559563,-0.08135449,-0.16140267,-0.02299847,-0.05375973,0.02255215,0.03634432,-0.03221145,-0.02123747,-0.03298532,-0.04284484,0.0653968,0.0,0.02315585,0.14317489,-0.02773208,-0.20241923,-0.08791302,-0.26060823,0.04760765,0.35187107,0.14604503,-0.04718367
-0.1098811,-0.09533714,-0.08523858,-0.06198777,-0.07939169,-0.10971516,-0.08097586,0.0268132,-0.05910063,0.16398396,-0.07951538,-0.01829504,-0.10089093,-0.10140345,-0.05517426,-0.27742807,-0.29572862,-0.11014623,-0.16583161,-0.30316572,-0.311091,-0.28837824,0.0,-0.07522277,-0.07326107,-0.26809877,-0.04930231,-0.26368245,-0.10628794,-0.19739031,-0.17436581,-0.07259315,0.0,-0.05064769,-0.16971673,-0.198717,-0.18915466,-0.27462061,-0.1097222,-0.02675549,-0.25465508,-0.1040618,-0.08459193,-0.0479261,-0.05196816,-0.21243005,-0.10909706,-0.09605706,-0.21543999,-0.03796338,-0.16187447,-0.18435883,-0.20239004,-0.27895292,-0.12735599,0.0,-0.17744592,-0.26247467,-0.13978004,-0.07270754,-0.24431,-0.24389716,-0.0709291,-0.26472605,-0.1921672,-0.21850168,-0.30621897,-0.07249965,0.01969303,-0.05303996,-0.05888857,-0.10947946,-0.22915599,-0.02076304,-0.08692845,-0.23391476,-0.25815092,-0.03501099,-0.28449792,-0.21797339,-0.27741494,-0.14834762,-0.01914026,-0.22615797,-0.17851309,-0.35433447,0.0,-0.12237324,-0.17888173,-0.08393462,-0.16649592,-0.26510054,-0.14838657,-0.22774321,-0.34388696,-0.21947495,-0.12098231,-0.17152529,-0.29638079,-0.14399105,-0.23694292,-0.11377906,-0.22823947,-0.10578915,-0.09317189,-0.03178999,-0.06759533,-0.06879424,-0.14821058,-0.04735172,-0.10423342,-0.30360888,-0.06309982,-0.24822943,-0.05532201,-0.21248614,-0.27481719,-0.04631505,-0.14933719,-0.26086342,-0.3132282,-0.23423117,-0.12480664,-0.28926163,-0.03245505,-0.34093879,-0.21590633,-0.08509809,-0.26976708,-0.08786953,-0.122312,-0.05843901,-0.18977118,-0.06497364,-0.09530145,-0.1214044,0.0,-0.06585583,-0.08537242,-0.12444715,-0.25288543,-0.18852345,-0.1202213,-0.21220735,-0.09150496,-0.2972527,-0.2874467,-0.08659622,-0.12262733,-0.05954114,-0.20535162,-0.19153691,-0.11327766,0.11246259,0.21612803,0.0,-0.05854333
-0.02656804,-0.01949311,-0.02495598,0.0,-0.02000428,-0.04288037,-0.03528244,0.0,0.0,0.09788279,0.0,0.04504321,-0.03338222,-0.03441947,0.03038474,-0.06596932,-0.06985529,0.0,-0.11115762,-0.06348241,-0.06314106,-0.04588196,0.0,-0.01839755,-0.02503473,-0.09605014,0.0,-0.10346835,-0.06409834,-0.057747,-0.10877557,0.0,0.0628891,-0.03439192,-0.11261859,-0.0541793,-0.09050213,-0.10022906,-0.03179993,-0.02393348,-0.01703071,-0.04832803,-0.04336245,-0.03861561,-0.01834238,-0.09979008,-0.0449547,0.0,-0.0835722,-0.03127788,-0.02538934,-0.08290467,-0.02705674,-0.08733856,-0.03581261,-0.10536654,-0.03322654,-0.06760515,-0.05179219,0.0,-0.07122233,-0.0776497,0.0,-0.06728967,-0.03059919,-0.03385835,-0.07287469,-0.0194167,0.0,0.0,-0.02659681,-0.04051303,-0.03407719,-0.02527462,0.0,-0.08300874,-0.05460027,-0.07072762,-0.02675993,-0.07963361,-0.06596149,-0.0401491,0.01927703,-0.08935377,-0.05749342,0.0,0.04514026,-0.04008534,0.0,0.0,-0.05268075,-0.12293675,-0.03969827,-0.04282366,-0.06121996,-0.04279284,-0.03590163,-0.03786941,-0.06728262,0.0,-0.04465306,-0.03971152,-0.03821181,-0.02641779,-0.03106513,-0.03844937,-0.04171597,0.0,0.0,-0.02768127,-0.03868299,-0.02962166,-0.01875622,-0.03268246,0.0,-0.03423085,-0.0547156,0.0,-0.04981603,0.0,-0.05507158,-0.02844528,0.0,-0.02450323,-0.0299595,-0.05304314,-0.07279883,-0.02862379,-0.06239766,-0.03862683,-0.01984209,0.0,0.0,-0.04493398,-0.07684326,0.0,-0.01695807,0.0,-0.01896117,-0.0350803,-0.04720606,-0.02463075,-0.01907966,-0.05132484,-0.03508767,-0.04290494,-0.04628658,0.0,-0.10063001,-0.02395736,0.04469025,-0.15433465,0.19652161,0.15121159,-0.10030661,-0.2121371,-0.02706446
-0.01763603,-0.02493427,-0.02356433,-0.0181584,0.0,0.0,-0.0358233,0.03701986,-0.03903966,0.11706864,0.0,0.08384243,-0.03905504,-0.03356562,0.03792891,-0.04281638,-0.0596453,-0.02301561,-0.07193252,-0.06229454,-0.06609392,-0.0518597,0.0,-0.01903091,-0.02547973,-0.10710332,0.02285353,-0.07752596,-0.0457255,-0.0290068,-0.07667164,0.0,0.10982381,0.0,-0.07184957,-0.04385416,-0.08743542,-0.0832813,-0.03783965,0.0,0.0,0.0,-0.04258907,-0.04593301,-0.02346618,-0.06337303,-0.03345083,0.0,-0.07785297,0.0,0.0,-0.03566647,-0.02237718,-0.08439167,0.0,-0.10221809,-0.0520112,-0.03253644,-0.02083403,0.0,-0.06950379,-0.096628,0.0,-0.06545525,0.0,-0.03913709,-0.06070298,0.0,0.09077001,0.0,-0.01785441,-0.02299914,-0.04296188,-0.0388065,0.0,-0.09630673,-0.05064509,-0.02064967,0.0,-0.06552561,-0.05866554,-0.02495592,0.0280277,-0.09871358,-0.04297454,0.0,0.10296382,-0.02909474,0.0,0.12270091,-0.03685161,-0.15842803,-0.07188489,-0.04695098,-0.06925476,-0.03270882,-0.02417866,-0.0312911,-0.04384589,0.0,0.0,-0.02947682,-0.02113813,0.0,-0.02244227,0.0,-0.03153856,-0.02249671,0.0,0.0,0.0,0.0,0.0,-0.02707374,-0.02004277,-0.01772396,-0.04107958,0.0,-0.02373729,0.0,-0.04645667,-0.05606334,0.0,-0.01764008,0.0,-0.04649948,-0.06452527,0.0,-0.0416003,-0.03498505,0.0,-0.02462899,-0.03760396,-0.03061683,-0.04212363,0.0,0.03622259,-0.01609646,0.04595825,-0.0204126,-0.02755215,0.02437528,0.0,-0.03473459,-0.02473644,-0.02867137,-0.03277072,0.0,-0.0811855,-0.02469062,0.21303323,-0.07405507,0.19836479,-0.18354171,-0.24322491,-0.1838489,-0.02009292
-0.07837343,-0.06043802,-0.05137554,-0.04488394,-0.04600233,-0.09150145,-0.05498221,-0.19430862,0.01969154,-0.13987572,-0.06444226,0.0,-0.06590576,-0.07774576,-0.12597609,-0.2029408,-0.17726361,-0.07588439,-0.16823011,-0.16241724,-0.17314573,-0.18746098,-0.07751971,-0.0474457,-0.08116034,-0.14221654,-0.03359513,-0.14860507,-0.09059152,-0.19913708,-0.1638049,-0.08264774,0.0,-0.07602797,-0.11857024,-0.12219371,-0.1309694,-0.14321069,-0.07670804,-0.03552468,-0.19914253,-0.10132392,-0.10324359,-0.03029334,-0.1016074,-0.13037279,-0.08588376,-0.21236885,-0.14056203,-0.06440076,-0.13653555,-0.1705179,-0.14897659,-0.09766998,-0.17806378,0.0,-0.11503007,-0.21191769,-0.11591314,-0.11722628,-0.16847609,-0.1663703,-0.05419338,-0.18629854,-0.21669545,-0.13931942,-0.17865471,-0.06253328,-0.14903243,-0.04648877,-0.1240988,-0.12482372,-0.1536897,-0.08280351,-0.12223776,-0.15412864,-0.20023157,-0.11266109,-0.20206947,-0.14572569,-0.17986935,-0.14536989,-0.04331984,-0.14362766,-0.10296081,-0.24363348,0.0,-0.09674525,-0.14725784,-0.16548447,-0.17503927,0.0179078,-0.15259661,-0.15792817,-0.17803367,-0.14127825,-0.11031688,-0.10786327,-0.15397705,-0.1396056,-0.17493116,-0.06875124,-0.12511551,-0.12461158,-0.07763081,-0.03658286,-0.06835642,-0.07613559,-0.13597548,-0.12233757,-0.13865121,-0.19981252,-0.04745112,-0.18776808,-0.06233107,-0.20710666,-0.15719154,-0.04424826,-0.09269041,-0.12901769,-0.17490549,-0.17186974,-0.1238535,-0.18056731,-0.03008366,-0.19979172,-0.17040818,-0.12759619,-0.16045892,-0.08462487,-0.07553389,-0.10471805,-0.09401035,-0.05880568,-0.10553621,-0.20120154,-0.10329051,-0.04317794,-0.18756123,-0.10359346,-0.15113751,-0.22849835,-0.11719054,-0.20022045,-0.07057237,-0.17074412,-0.16779302,-0.13762726,-0.1163555,-0.06962908,-0.18579923,0.18456319,-0.19627361,-0.08703266,-0.01924824,0.20490054,-0.06456298
-0.108471,-0.09351542,-0.07544156,-0.05798409,-0.06702944,-0.12383735,-0.09218292,-0.17727768,0.08159259,-0.08575351,-0.07226002,-0.02491426,-0.05394292,-0.05708059,-0.19799115,-0.19388355,-0.18279906,-0.0949888,-0.12626558,-0.18754973,-0.19692629,-0.20535899,-0.07789216,-0.06698451,-0.08139412,-0.12244917,-0.07856752,-0.16272878,-0.10562977,-0.15695067,-0.20930092,-0.06135224,-0.0254027,-0.09470394,-0.19387819,-0.11924661,-0.17293066,-0.20419979,-0.06487726,0.0,-0.20008107,-0.14240753,-0.10252198,-0.06315818,-0.05985448,-0.16797983,-0.09344391,-0.16133039,-0.16437717,-0.04571485,-0.11041136,-0.14430739,-0.14501522,-0.20484692,-0.10790752,-0.22806767,-0.13739774,-0.20774232,-0.13806377,-0.07309125,-0.22640759,-0.23409407,-0.05976751,-0.23294741,-0.17354497,-0.14784784,-0.15581783,-0.08142357,-0.18276142,-0.07268369,-0.08154929,-0.102789,-0.15943671,-0.08682266,-0.09327444,-0.21965928,-0.21745343,-0.16499408,-0.13399245,-0.16882865,-0.18920815,-0.11017147,-0.02579892,-0.18965457,-0.10702388,-0.26156375,-0.03210315,-0.10637196,-0.22009578,-0.18149739,-0.15341314,-0.12464275,-0.17022554,-0.1615471,-0.20518974,-0.1609176,-0.07673477,-0.09234356,-0.14534583,-0.15761739,-0.1837841,-0.12134293,-0.12323459,-0.12101916,-0.10766706,-0.06940712,-0.0492929,-0.0682615,-0.12183846,-0.10083851,-0.1100937,-0.20487535,-0.0688275,-0.15668349,-0.04972004,-0.14511526,-0.1470234,-0.07103269,-0.14003591,-0.13820776,-0.17682401,-0.16571403,-0.15255652,-0.19680195,0.0,-0.20807564,-0.21109468,-0.13601143,-0.1502839,-0.12348112,-0.12782303,-0.17516268,-0.15588814,-0.15685955,-0.03060341,-0.20414332,-0.14097718,-0.0600785,-0.19458891,-0.10040285,-0.1668451,-0.23426559,-0.12525393,-0.17453849,-0.07514358,-0.19387667,-0.16892221,-0.12156472,-0.17706131,-0.07551132,-0.23818796,0.22526349,-0.10751507,0.0,0.09252561,0.23634127,0.0
